district,sector,urban_rural,is_near_cbd,house_type,compound_type,num_bedrooms,floor_area_sqm,wall_material,floor_material,roof_material,has_electricity,has_piped_water,has_indoor_toilet,has_kitchen,has_parking,has_fence,has_lightning_rod,has_security_guard,has_water_tank,has_backup_generator,is_furnished,has_sofa,has_beds_mattresses,has_wardrobe,has_dining_set,has_tv,has_fridge,has_washing_machine,has_air_conditioning,has_internet_wifi,distance_to_cbd_km,road_access,num_rooms_total,monthly_rent_rwf,data_source,generated_date
Gasabo,Rusororo,rural,0,villa,standalone_open,3,82.3,brick,cement,iron_sheet,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,19.4,murram,6,245000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,rural,0,shared_compound,ghetto,2,39.7,brick,cement,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,footpath,4,23000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,apartment,standalone_fenced,2,53.9,brick,cement,tiles,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,3.6,tarmac,5,243000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gikomero,rural,0,standalone,standalone_open,3,41.0,brick,cement,iron_sheet,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.7,murram,6,48000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,standalone,standalone_fenced,2,53.7,brick,wood,concrete,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.7,tarmac,5,202000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,standalone,standalone_open,2,40.4,brick,earth,iron_sheet,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,murram,5,48000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,peri_urban,0,standalone,ghetto,1,25.1,brick,cement,tiles,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.9,murram,2,11000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,standalone,apartment_block,4,71.3,brick,tiles,concrete,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2.5,murram,6,221000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,standalone,ghetto,3,53.2,mud_brick,cement,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,21.4,murram,6,57000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,peri_urban,0,apartment,ghetto,2,44.0,brick,cement,iron_sheet,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,10.6,murram,3,208000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,standalone,standalone_fenced,4,74.0,brick,cement,iron_sheet,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,murram,5,212000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,standalone,standalone_open,3,44.6,brick,cement,tiles,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.2,murram,4,189000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,peri_urban,1,standalone,standalone_fenced,3,69.8,brick,cement,iron_sheet,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,3.8,tarmac,6,205000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,apartment_block,1,18.0,wood,tiles,concrete,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,5.5,tarmac,2,303000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,peri_urban,1,apartment,standalone_fenced,2,40.1,brick,cement,grass,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2.0,murram,5,230000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,peri_urban,0,shared_compound,standalone_open,1,22.9,mixed,cement,concrete,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4.2,tarmac,4,232000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,peri_urban,1,standalone,ghetto,4,92.7,mud_brick,cement,iron_sheet,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.8,murram,5,226000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gikomero,rural,0,standalone,standalone_open,3,76.3,mud_brick,cement,iron_sheet,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.7,murram,4,55000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rutunga,rural,0,shared_compound,ghetto,1,19.3,brick,earth,iron_sheet,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.4,murram,3,10000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,rural,0,standalone,standalone_open,1,18.0,mud_brick,earth,iron_sheet,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.8,murram,2,69000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,peri_urban,0,shared_compound,ghetto,2,52.5,concrete,tiles,iron_sheet,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22.8,murram,5,22000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,standalone,standalone_fenced,2,52.7,brick,cement,concrete,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.4,tarmac,4,259000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,apartment_block,2,36.2,concrete,cement,tiles,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6,murram,5,134000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,rural,0,standalone,standalone_open,3,45.7,mud_brick,cement,iron_sheet,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,footpath,6,54000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,rural,0,shared_compound,standalone_open,2,39.2,mud_brick,earth,iron_sheet,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.4,footpath,5,62000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,gated_community,1,26.2,concrete,tiles,concrete,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,6.8,tarmac,4,265000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,peri_urban,0,villa,apartment_block,5,87.9,brick,cement,tiles,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.5,footpath,8,237000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,peri_urban,0,standalone,standalone_fenced,3,53.6,concrete,cement,iron_sheet,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,15.9,murram,4,131000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,apartment_block,2,46.8,concrete,tiles,tiles,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,tarmac,4,124000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,standalone,standalone_open,2,46.0,mud_brick,earth,tiles,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.4,footpath,4,76000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,standalone,apartment_block,2,30.8,mud_brick,earth,iron_sheet,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18.6,murram,4,47000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,standalone,standalone_open,3,66.6,brick,cement,iron_sheet,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.9,footpath,4,109000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,urban,0,apartment,standalone_open,2,54.6,concrete,cement,iron_sheet,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,4.3,tarmac,4,200000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,standalone,standalone_open,3,42.7,mud_brick,earth,iron_sheet,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.6,footpath,4,58000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,peri_urban,0,standalone,standalone_open,4,58.8,mud_brick,cement,iron_sheet,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,11.2,tarmac,7,206000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,standalone,apartment_block,2,55.1,brick,tiles,concrete,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6,tarmac,4,193000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,standalone,ghetto,3,62.5,concrete,cement,iron_sheet,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,11.8,murram,4,201000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,standalone,gated_community,2,42.2,mud_brick,earth,tiles,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,9.4,tarmac,5,176000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,villa,standalone_open,3,80.5,mud_brick,cement,iron_sheet,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,12.9,murram,4,273000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,1,standalone,apartment_block,2,30.6,concrete,tiles,iron_sheet,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.7,tarmac,5,155000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gikomero,rural,0,standalone,standalone_fenced,2,54.7,mud_brick,earth,iron_sheet,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.9,murram,4,65000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,rural,0,shared_compound,ghetto,1,18.0,brick,earth,iron_sheet,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.8,footpath,3,10000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,villa,standalone_open,4,68.3,concrete,tiles,iron_sheet,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,3.0,tarmac,6,577000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,rural,0,shared_compound,standalone_open,1,24.5,mud_brick,cement,iron_sheet,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,tarmac,3,69000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,peri_urban,0,standalone,standalone_fenced,2,45.6,concrete,cement,iron_sheet,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14.3,murram,4,94000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,villa,standalone_fenced,3,47.7,concrete,earth,iron_sheet,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,7.0,tarmac,4,285000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,standalone,ghetto,2,32.6,brick,wood,concrete,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,15.0,murram,3,126000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,shared_compound,ghetto,2,52.0,mixed,cement,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13.9,murram,3,48000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,rural,0,standalone,ghetto,4,68.5,concrete,cement,iron_sheet,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.5,murram,6,58000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,1,apartment,apartment_block,2,43.1,brick,cement,concrete,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,3.4,tarmac,5,278000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,0,villa,gated_community,4,93.2,brick,tiles,iron_sheet,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,tarmac,5,743000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,standalone,standalone_fenced,4,90.9,concrete,cement,iron_sheet,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2,murram,7,132000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,standalone,ghetto,3,45.7,mud_brick,earth,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.8,tarmac,5,61000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,urban,0,apartment,gated_community,3,53.9,brick,tiles,iron_sheet,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,7.7,murram,5,285000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,apartment,standalone_open,3,44.4,brick,cement,iron_sheet,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.1,tarmac,4,94000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,shared_compound,ghetto,2,31.9,brick,cement,iron_sheet,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9.5,murram,3,66000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,peri_urban,0,standalone,standalone_fenced,2,28.7,mud_brick,cement,iron_sheet,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,murram,3,55000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,1,apartment,gated_community,3,49.5,concrete,cement,iron_sheet,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,2.0,murram,4,368000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,peri_urban,1,standalone,ghetto,3,80.7,mud_brick,tiles,iron_sheet,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2.6,murram,6,302000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,rural,0,standalone,ghetto,3,86.2,mud_brick,earth,tiles,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,murram,6,40000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,standalone_fenced,3,55.6,brick,tiles,concrete,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6.0,tarmac,5,166000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,standalone,standalone_fenced,3,43.9,brick,earth,tiles,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,11.9,tarmac,6,116000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,peri_urban,0,shared_compound,standalone_fenced,1,22.1,brick,tiles,iron_sheet,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17.1,murram,3,49000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,peri_urban,0,standalone,standalone_fenced,2,43.5,mud_brick,cement,iron_sheet,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.3,murram,5,74000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,peri_urban,0,standalone,standalone_open,2,51.5,brick,cement,grass,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,9.8,tarmac,3,226000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,apartment,standalone_fenced,2,51.4,mud_brick,cement,iron_sheet,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.2,tarmac,3,146000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,0,standalone,gated_community,2,55.7,brick,cement,iron_sheet,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.8,tarmac,5,215000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,rural,0,standalone,standalone_open,2,30.8,mud_brick,cement,iron_sheet,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4.3,footpath,5,214000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,standalone,ghetto,3,84.4,brick,earth,iron_sheet,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,11.0,murram,4,215000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,rural,0,standalone,standalone_fenced,2,36.8,mud_brick,cement,iron_sheet,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7.3,footpath,3,105000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,apartment,gated_community,2,27.2,concrete,tiles,iron_sheet,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.6,tarmac,5,440000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,peri_urban,0,apartment,standalone_open,3,62.2,concrete,tiles,iron_sheet,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5.9,footpath,4,194000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,1,standalone,standalone_fenced,1,18.0,brick,cement,iron_sheet,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,tarmac,2,139000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,apartment,standalone_open,1,28.3,concrete,cement,iron_sheet,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1.3,tarmac,4,291000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,apartment,gated_community,2,27.6,brick,cement,iron_sheet,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,4.4,tarmac,5,258000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,apartment,gated_community,2,46.7,brick,wood,iron_sheet,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0.8,tarmac,4,373000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,rural,0,shared_compound,standalone_open,1,20.1,brick,earth,grass,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,footpath,3,64000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,standalone,standalone_open,3,43.1,mud_brick,tiles,iron_sheet,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6.7,murram,6,120000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,rural,0,standalone,standalone_open,1,27.9,brick,cement,iron_sheet,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,footpath,2,28000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,rural,0,standalone,gated_community,1,26.4,brick,cement,iron_sheet,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11.8,footpath,4,133000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,villa,apartment_block,5,76.3,brick,cement,concrete,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0.7,tarmac,8,528000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,apartment,ghetto,1,18.0,brick,cement,iron_sheet,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.0,tarmac,2,89000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,shared_compound,standalone_open,2,33.1,brick,wood,iron_sheet,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,footpath,4,25000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rutunga,rural,0,standalone,ghetto,4,70.0,mud_brick,cement,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.7,murram,7,57000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Nduba,rural,0,standalone,ghetto,2,41.5,mud_brick,cement,iron_sheet,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,17.4,murram,4,155000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,urban,0,standalone,standalone_open,3,74.6,brick,cement,concrete,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,murram,4,110000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,shared_compound,ghetto,2,36.7,mud_brick,cement,iron_sheet,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.1,tarmac,5,62000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,1,apartment,gated_community,3,82.7,concrete,cement,iron_sheet,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.8,footpath,4,308000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,peri_urban,0,apartment,ghetto,1,18.0,brick,cement,tiles,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6.6,murram,4,147000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,villa,standalone_open,5,85.2,brick,wood,tiles,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.6,tarmac,6,581000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,apartment_block,1,24.5,concrete,cement,iron_sheet,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.2,murram,3,123000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rutunga,rural,0,standalone,ghetto,4,90.4,brick,cement,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.1,murram,7,57000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,standalone_open,2,34.7,concrete,cement,iron_sheet,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,5.9,tarmac,4,179000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,0,shared_compound,standalone_open,1,27.8,mixed,cement,iron_sheet,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.7,murram,2,97000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,apartment,ghetto,3,82.4,brick,earth,iron_sheet,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,3.4,tarmac,6,193000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,peri_urban,0,standalone,standalone_fenced,3,43.9,mud_brick,tiles,iron_sheet,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.4,murram,4,93000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,villa,standalone_open,3,66.5,wood,tiles,iron_sheet,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.8,tarmac,5,491000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,apartment,standalone_open,3,56.3,mud_brick,cement,iron_sheet,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.1,footpath,5,85000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,peri_urban,0,standalone,apartment_block,2,33.9,mud_brick,cement,tiles,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4.6,murram,5,183000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,rural,0,shared_compound,standalone_open,1,27.4,mixed,earth,iron_sheet,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,6.2,murram,3,201000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,standalone,apartment_block,3,79.1,brick,tiles,iron_sheet,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.7,murram,6,267000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,rural,0,shared_compound,standalone_open,1,24.1,mud_brick,cement,iron_sheet,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.7,murram,3,56000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,apartment,standalone_open,4,113.1,mixed,cement,iron_sheet,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13.9,footpath,5,91000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,apartment_block,1,23.6,brick,tiles,iron_sheet,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.0,tarmac,4,116000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,villa,apartment_block,4,90.5,brick,tiles,iron_sheet,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1.1,murram,6,509000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,shared_compound,standalone_fenced,2,37.3,brick,wood,iron_sheet,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17.7,footpath,5,48000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,peri_urban,0,shared_compound,standalone_open,2,45.5,brick,tiles,tiles,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,11.1,murram,3,197000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,apartment,standalone_fenced,3,58.9,brick,tiles,concrete,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,3.4,tarmac,5,362000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,peri_urban,0,shared_compound,apartment_block,2,35.9,concrete,cement,iron_sheet,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5.8,murram,4,139000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,peri_urban,0,standalone,ghetto,3,57.8,concrete,tiles,iron_sheet,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10.3,tarmac,5,101000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,peri_urban,0,standalone,standalone_open,2,48.6,mud_brick,tiles,tiles,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,murram,4,62000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,0,standalone,standalone_fenced,3,54.0,brick,cement,iron_sheet,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,tarmac,5,167000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,rural,0,standalone,standalone_open,4,102.9,brick,earth,iron_sheet,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.6,footpath,6,79000,synthetic_nisr_calibrated,2026-07-13
