district,sector,urban_rural,is_near_lake,house_type,num_bedrooms,num_rooms_total,floor_area_sqm,wall_material,floor_material,roof_material,has_electricity,has_piped_water,has_indoor_toilet,has_kitchen,has_parking,distance_to_town_km,road_access,monthly_rent_rwf,data_source,generated_date
Nyamasheke,Kanjuongo,urban,0,apartment,1,2,52.3,concrete,cement,concrete,1,1,1,1,1,2.7,tarmac,94400.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,shared_compound,2,3,60.5,mud_brick,earth,iron_sheet,0,0,0,1,0,18.6,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,apartment,2,4,65.3,mud_brick,earth,iron_sheet,0,0,1,1,0,5.7,tarmac,36300.0,synthetic,2026-06-19
Nyamasheke,Shangi,peri_urban,0,apartment,2,5,66.5,concrete,earth,iron_sheet,1,0,0,1,0,6.5,footpath,38200.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,shared_compound,2,4,63.0,mud_brick,cement,iron_sheet,0,0,0,1,0,10.2,footpath,12400.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,1,apartment,2,3,65.4,concrete,cement,iron_sheet,0,0,1,0,0,4.5,tarmac,60500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,apartment,3,5,83.9,mud_brick,wood,iron_sheet,0,0,0,1,0,5.6,tarmac,57200.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,standalone,3,4,80.4,mud_brick,earth,iron_sheet,1,0,1,1,0,7.7,murram,37600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,apartment,2,4,77.9,concrete,cement,tiles,1,0,1,0,0,8.0,tarmac,58400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,4,7,77.4,brick,earth,tiles,1,0,0,1,0,28.8,footpath,19100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,4,60.9,concrete,cement,concrete,1,0,0,0,0,19.3,murram,35000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,shared_compound,2,3,80.6,mud_brick,tiles,concrete,1,1,0,1,0,3.7,footpath,43300.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,1,villa,3,6,71.9,wood,tiles,tiles,1,0,0,1,0,3.1,footpath,76000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,4,5,116.0,brick,wood,tiles,0,0,0,0,0,28.6,footpath,14800.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,villa,4,5,106.2,brick,tiles,tiles,0,1,0,1,0,11.1,footpath,70100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,shared_compound,1,3,50.1,concrete,earth,iron_sheet,1,1,1,1,1,9.7,tarmac,53400.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,4,6,101.0,brick,cement,iron_sheet,0,1,0,0,0,21.9,murram,29300.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,shared_compound,1,4,50.3,brick,wood,iron_sheet,1,0,0,0,1,26.3,footpath,10900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,4,51.7,mud_brick,earth,concrete,1,1,0,0,0,16.5,murram,25400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,1,2,51.8,concrete,earth,concrete,0,0,1,1,0,13.1,murram,21300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,4,76.6,concrete,earth,iron_sheet,0,0,0,1,0,27.2,murram,9100.0,synthetic,2026-06-19
Nyamasheke,Nkanka,urban,1,apartment,1,3,50.1,concrete,tiles,tiles,0,1,0,1,0,1.8,footpath,93400.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,apartment,3,5,74.3,mud_brick,cement,iron_sheet,0,0,0,0,0,26.5,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Shangi,peri_urban,0,standalone,3,6,90.9,brick,cement,iron_sheet,1,0,0,1,0,7.1,murram,52100.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,2,3,53.3,brick,tiles,iron_sheet,0,0,0,1,0,19.3,footpath,8200.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,villa,4,5,107.3,brick,cement,iron_sheet,0,0,0,1,0,12.5,footpath,34800.0,synthetic,2026-06-19
Nyamasheke,Nkanka,urban,1,shared_compound,2,3,60.4,concrete,tiles,iron_sheet,1,1,1,1,0,1.9,murram,82100.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,1,villa,4,6,85.3,brick,tiles,iron_sheet,1,0,1,1,1,1.2,murram,173000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,shared_compound,2,4,70.0,brick,cement,iron_sheet,0,0,1,1,0,5.2,murram,43800.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,1,duplex,2,4,47.1,mud_brick,cement,iron_sheet,1,0,0,0,0,23.2,footpath,22700.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,1,shared_compound,1,4,54.2,brick,tiles,concrete,1,1,1,1,0,1.6,murram,88200.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,1,standalone,2,4,77.3,mud_brick,tiles,tiles,1,1,1,0,0,0.5,tarmac,86000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,2,3,50.8,concrete,earth,iron_sheet,0,0,0,0,1,25.7,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,1,shared_compound,2,3,57.6,concrete,earth,tiles,0,0,0,0,0,14.4,footpath,17700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,shared_compound,1,4,42.9,concrete,earth,iron_sheet,0,0,0,1,0,5.7,murram,33400.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,duplex,1,3,41.2,brick,tiles,iron_sheet,0,0,0,1,1,26.9,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,apartment,2,5,69.1,concrete,cement,iron_sheet,0,0,0,1,0,7.6,tarmac,46000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,3,60.8,mud_brick,wood,iron_sheet,0,1,0,1,0,16.3,murram,26900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,4,63.7,brick,cement,iron_sheet,0,1,0,1,0,20.3,murram,30000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,4,7,99.2,mud_brick,cement,tiles,1,0,1,0,1,10.5,footpath,45400.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,1,standalone,3,6,79.2,wood,cement,iron_sheet,0,0,1,1,0,16.8,footpath,25300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,5,89.4,mud_brick,tiles,grass,0,0,0,1,0,10.6,murram,19600.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,apartment,2,5,45.4,brick,cement,tiles,0,0,0,0,0,13.3,murram,14200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,1,4,42.8,mud_brick,cement,iron_sheet,0,0,0,1,0,13.2,murram,9600.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,2,4,50.1,concrete,cement,iron_sheet,1,0,1,1,0,16.2,murram,28300.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,1,standalone,2,4,55.5,concrete,cement,tiles,1,0,1,1,1,2.9,murram,103600.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,apartment,2,4,59.6,concrete,tiles,iron_sheet,1,1,1,1,1,0.5,murram,93200.0,synthetic,2026-06-19
Nyamasheke,Mahembe,urban,0,standalone,3,5,85.2,mud_brick,cement,iron_sheet,1,0,0,1,1,2.4,tarmac,69000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,4,5,109.2,mud_brick,earth,iron_sheet,0,1,0,1,0,19.6,footpath,22900.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,1,3,47.4,mud_brick,earth,tiles,1,0,1,1,0,20.0,tarmac,23900.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,standalone,1,2,45.6,brick,tiles,tiles,1,0,1,0,0,15.4,murram,37900.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,shared_compound,1,2,43.3,mud_brick,cement,grass,1,0,0,1,0,5.0,tarmac,31000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,1,2,53.4,brick,earth,iron_sheet,0,0,0,0,0,16.3,tarmac,10000.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,shared_compound,2,4,60.1,brick,earth,iron_sheet,1,0,0,1,0,23.3,murram,16800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,villa,3,6,62.4,mud_brick,cement,iron_sheet,1,0,0,1,0,6.3,tarmac,57500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,2,4,50.9,wood,cement,iron_sheet,0,0,0,0,1,20.9,murram,8400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,1,shared_compound,2,5,74.4,concrete,tiles,concrete,1,1,1,1,1,2.2,tarmac,109500.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,apartment,2,3,52.1,brick,earth,tiles,1,0,0,1,0,9.2,tarmac,42400.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,3,5,81.7,mud_brick,earth,iron_sheet,0,0,1,0,0,23.5,tarmac,16600.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,1,2,40.6,brick,cement,iron_sheet,0,0,1,1,1,17.4,footpath,13400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,4,73.8,concrete,earth,grass,0,1,1,0,0,10.8,murram,27400.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,apartment,3,5,82.3,wood,earth,iron_sheet,1,1,1,0,0,0.8,tarmac,72000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,urban,0,standalone,2,5,63.4,concrete,cement,grass,1,1,1,1,1,1.9,murram,69400.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,standalone,3,5,81.7,brick,earth,iron_sheet,0,0,1,1,0,5.7,murram,46800.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,1,4,44.2,brick,tiles,iron_sheet,1,0,0,0,0,20.8,footpath,11200.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,standalone,1,2,55.5,brick,earth,iron_sheet,1,1,0,1,0,5.0,murram,33200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,3,4,76.5,mud_brick,wood,iron_sheet,1,0,0,0,0,22.4,murram,30400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,3,6,100.5,mud_brick,tiles,tiles,0,0,0,1,0,26.0,murram,27500.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,1,shared_compound,2,3,81.9,brick,cement,tiles,1,0,0,1,1,10.0,tarmac,62500.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,2,5,67.7,mud_brick,earth,iron_sheet,0,0,0,1,0,14.2,footpath,8900.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,standalone,3,4,72.9,brick,earth,iron_sheet,0,1,0,1,0,5.2,tarmac,49500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,1,2,38.8,brick,cement,iron_sheet,0,1,0,0,1,21.5,footpath,9900.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,duplex,2,5,51.1,concrete,earth,iron_sheet,0,0,0,1,0,24.5,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,apartment,2,3,56.4,mud_brick,earth,iron_sheet,1,0,1,1,0,10.4,footpath,27000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,1,4,37.1,concrete,cement,tiles,0,1,1,1,0,4.5,footpath,40000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,shared_compound,2,4,52.0,mud_brick,wood,iron_sheet,0,0,0,0,0,16.3,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,shared_compound,2,5,77.7,concrete,earth,concrete,0,0,0,1,0,15.0,murram,29000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,shared_compound,2,3,65.1,concrete,earth,iron_sheet,1,0,0,1,0,13.5,tarmac,30700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,duplex,3,5,85.7,brick,cement,tiles,0,1,0,0,1,6.3,murram,62100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,3,4,75.2,concrete,wood,grass,1,0,0,1,1,4.0,tarmac,50100.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,2,4,62.7,mud_brick,tiles,iron_sheet,1,0,0,0,0,29.5,murram,11100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,2,37.6,mud_brick,cement,iron_sheet,1,0,0,1,0,27.9,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,duplex,3,5,94.7,mud_brick,tiles,iron_sheet,0,0,0,0,0,28.3,footpath,8300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,3,4,84.4,mud_brick,earth,tiles,1,0,0,1,0,14.7,footpath,27300.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,apartment,2,3,71.9,concrete,earth,tiles,0,1,0,1,0,15.0,murram,30000.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,standalone,1,3,50.8,mud_brick,cement,iron_sheet,0,0,0,0,0,21.1,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,1,apartment,2,4,68.4,concrete,wood,iron_sheet,1,1,1,1,0,1.3,tarmac,109200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,standalone,2,3,65.4,wood,earth,tiles,1,1,1,1,1,1.0,tarmac,68000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,3,5,71.1,concrete,cement,iron_sheet,1,0,0,1,0,13.7,footpath,29300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,1,apartment,3,6,88.7,concrete,cement,concrete,1,1,1,1,0,0.9,footpath,149500.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,standalone,2,4,76.6,brick,cement,tiles,1,0,0,1,0,7.0,footpath,45400.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,standalone,2,4,50.0,concrete,earth,tiles,0,1,0,0,0,4.7,tarmac,37700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,duplex,1,2,50.8,mud_brick,earth,iron_sheet,0,0,0,1,0,11.6,footpath,9000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,shared_compound,1,3,48.9,brick,earth,iron_sheet,1,0,1,0,0,7.8,tarmac,33200.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,1,apartment,1,2,49.8,concrete,cement,concrete,1,0,0,1,0,24.9,murram,27400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,6,90.5,mud_brick,earth,tiles,0,0,1,1,1,18.5,murram,27300.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,apartment,1,3,39.4,mud_brick,earth,iron_sheet,1,1,1,1,1,9.0,tarmac,40000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,1,4,45.0,mud_brick,cement,iron_sheet,0,1,0,1,0,15.5,footpath,13200.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,standalone,2,3,75.7,wood,cement,iron_sheet,0,0,0,0,0,26.4,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,standalone,3,4,94.8,brick,tiles,tiles,0,0,0,1,0,19.8,murram,23700.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,standalone,1,2,47.7,mud_brick,cement,iron_sheet,1,1,0,1,0,10.7,murram,40600.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,apartment,2,4,64.9,mud_brick,earth,iron_sheet,0,0,1,1,0,12.3,murram,21000.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,0,shared_compound,1,3,50.4,brick,tiles,iron_sheet,0,1,1,1,0,2.1,tarmac,60800.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,villa,5,7,137.4,brick,earth,iron_sheet,0,0,1,0,0,28.5,tarmac,36400.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,standalone,2,4,56.9,concrete,tiles,tiles,1,1,1,0,0,9.0,tarmac,55500.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,apartment,1,2,41.2,concrete,cement,tiles,1,0,1,0,0,4.5,murram,49200.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,standalone,3,4,64.2,concrete,cement,iron_sheet,0,0,0,1,1,11.7,murram,28600.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,duplex,3,5,87.6,mud_brick,cement,iron_sheet,0,1,1,1,0,4.6,tarmac,57300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,duplex,1,2,41.0,brick,cement,grass,1,0,0,0,0,19.8,murram,22700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,standalone,2,4,65.6,wood,cement,tiles,0,1,1,0,0,2.0,tarmac,71800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,shared_compound,1,4,55.5,brick,cement,tiles,1,0,0,1,1,7.9,tarmac,44600.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,3,6,66.1,mud_brick,cement,iron_sheet,0,0,1,1,0,13.5,murram,22500.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,standalone,2,4,71.0,brick,earth,grass,0,0,1,0,0,24.4,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,3,72.8,mud_brick,cement,iron_sheet,0,0,1,1,0,20.2,footpath,24000.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,0,villa,3,5,84.0,mud_brick,cement,iron_sheet,1,1,1,0,1,0.7,tarmac,107800.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,2,5,66.8,mud_brick,earth,tiles,0,1,0,1,0,28.8,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,standalone,3,5,83.6,mud_brick,earth,concrete,1,0,1,1,0,7.9,tarmac,57000.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,standalone,2,5,49.4,mud_brick,earth,iron_sheet,1,0,0,0,0,14.7,murram,26300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,3,6,71.8,concrete,cement,tiles,0,0,0,1,1,14.9,footpath,38300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,duplex,2,4,68.8,mud_brick,cement,iron_sheet,0,0,0,1,0,16.4,murram,24000.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,apartment,3,6,91.8,brick,earth,tiles,0,0,0,0,0,10.6,footpath,21400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,1,2,49.4,mud_brick,earth,iron_sheet,0,0,0,0,0,17.8,footpath,10100.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,standalone,2,3,77.5,concrete,earth,tiles,0,0,0,0,0,16.6,footpath,12000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,apartment,2,5,69.2,brick,cement,grass,0,1,1,1,0,5.3,tarmac,51700.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,standalone,2,5,68.8,mud_brick,cement,iron_sheet,1,0,0,1,0,5.1,murram,36000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,standalone,2,3,66.7,brick,earth,iron_sheet,0,0,0,1,0,7.8,murram,27500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,apartment,2,5,71.8,mud_brick,cement,iron_sheet,0,0,0,1,1,12.7,murram,33700.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,apartment,3,5,83.0,mixed,earth,iron_sheet,1,0,0,1,0,29.5,footpath,14800.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,standalone,3,6,95.2,brick,earth,iron_sheet,0,0,1,1,0,8.5,footpath,38300.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,0,duplex,4,5,96.6,concrete,tiles,iron_sheet,1,0,1,0,1,2.7,murram,138700.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,shared_compound,1,4,52.2,mud_brick,cement,tiles,0,0,0,0,0,20.3,footpath,9100.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,shared_compound,2,3,49.0,brick,cement,iron_sheet,0,0,1,1,0,7.2,tarmac,33800.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,shared_compound,2,5,64.2,brick,earth,tiles,1,0,1,1,0,7.2,tarmac,47200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,apartment,2,3,53.0,mud_brick,wood,iron_sheet,1,1,0,1,0,6.4,tarmac,58800.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,shared_compound,1,4,47.3,brick,cement,iron_sheet,0,0,1,0,0,17.1,murram,8700.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,3,4,79.8,brick,cement,iron_sheet,0,0,0,1,0,21.5,murram,15900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,3,4,63.7,mud_brick,earth,iron_sheet,0,0,0,0,0,20.2,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,5,82.5,concrete,earth,tiles,1,0,0,1,0,16.2,footpath,32700.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,apartment,1,3,53.1,brick,cement,iron_sheet,1,0,0,1,0,26.5,murram,15900.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,standalone,4,7,75.6,concrete,earth,iron_sheet,1,0,0,1,0,9.9,tarmac,47200.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,shared_compound,1,2,39.8,mixed,cement,iron_sheet,0,1,1,0,0,11.1,murram,20100.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,3,6,82.4,brick,earth,iron_sheet,0,0,0,1,0,17.8,footpath,14200.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,1,standalone,3,5,81.8,mud_brick,earth,iron_sheet,0,1,1,0,0,23.3,murram,26600.0,synthetic,2026-06-19
Nyamasheke,Kibogora,urban,0,apartment,2,4,52.6,concrete,cement,tiles,1,1,1,1,0,2.1,murram,98100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,1,apartment,2,4,63.4,concrete,cement,iron_sheet,0,0,1,1,0,2.0,murram,92200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,3,50.2,brick,earth,iron_sheet,0,0,0,1,0,13.3,murram,10100.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,4,6,95.7,brick,cement,iron_sheet,1,1,0,1,1,10.1,murram,49900.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,2,5,62.6,mud_brick,earth,iron_sheet,0,0,1,1,0,16.8,tarmac,20500.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,shared_compound,2,3,59.2,concrete,cement,iron_sheet,0,1,0,1,0,11.6,footpath,22500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,5,67.6,wood,earth,iron_sheet,0,0,0,0,1,10.9,murram,23500.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,duplex,1,2,55.8,concrete,tiles,iron_sheet,1,0,1,1,1,2.6,tarmac,92200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,apartment,1,2,56.8,wood,cement,iron_sheet,1,0,1,1,0,5.9,murram,50200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,3,44.5,wood,tiles,tiles,0,0,0,1,0,17.7,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,6,88.2,wood,cement,concrete,0,0,1,1,0,19.8,footpath,21000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,1,4,48.9,brick,wood,tiles,0,0,0,1,0,23.8,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,3,60.0,brick,earth,tiles,0,0,0,1,1,28.3,murram,17600.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,shared_compound,1,4,44.0,mud_brick,cement,iron_sheet,0,1,1,1,1,6.8,tarmac,38500.0,synthetic,2026-06-19
Nyamasheke,Kibogora,urban,0,apartment,1,2,40.8,concrete,tiles,tiles,1,0,1,1,0,2.7,tarmac,86000.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,standalone,3,6,77.9,mud_brick,tiles,tiles,0,0,0,1,1,7.1,tarmac,47500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,2,5,67.8,wood,earth,tiles,1,0,0,0,0,23.0,murram,16400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,2,49.9,brick,cement,iron_sheet,0,0,0,1,0,15.1,tarmac,13100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,apartment,1,3,45.0,mud_brick,tiles,iron_sheet,1,1,0,1,0,1.3,tarmac,56900.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,3,4,74.8,brick,earth,tiles,0,0,1,1,0,13.5,footpath,20500.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,2,5,68.8,brick,cement,grass,1,1,0,1,0,25.1,footpath,21500.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,apartment,1,4,40.2,brick,cement,tiles,1,0,0,1,0,9.8,murram,35700.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,apartment,2,3,67.0,concrete,wood,tiles,0,0,1,1,0,20.2,tarmac,26500.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,1,2,41.3,wood,earth,grass,1,0,0,1,0,25.7,murram,8600.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,standalone,2,5,68.2,brick,cement,iron_sheet,0,1,0,1,0,10.6,footpath,25100.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,4,7,114.1,mud_brick,wood,iron_sheet,0,0,0,0,0,25.2,footpath,11500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,shared_compound,2,5,69.3,brick,cement,iron_sheet,1,0,1,1,1,6.8,tarmac,66800.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,2,3,65.4,brick,cement,iron_sheet,1,0,0,1,0,20.5,footpath,21000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,3,6,73.0,brick,cement,tiles,0,0,0,1,0,23.9,footpath,11700.0,synthetic,2026-06-19
